year,month,date,postcodes,energy_kwh,energy_standardized
2023,1,2023-01,2200,7216528.677,1.8715638718179215
2023,2,2023-02,2200,6358984.497,0.3001879168573846
2023,3,2023-03,2200,6227928.168,0.06003846573989386
2023,4,2023-04,2200,5419880.409,-1.4206395547818553
2023,5,2023-05,2200,5621909.998,-1.0504377089187542
2023,6,2023-06,2200,5857306.251,-0.6190943210457143
2023,7,2023-07,2200,6227940.163,0.06006044554573888
2023,8,2023-08,2200,6139658.352,-0.10170838024906774
2023,9,2023-09,2200,5788494.743,-0.7451854911773513
2023,10,2023-10,2200,6055911.773,-0.2551667834660343
2023,11,2023-11,2200,6247673.953,0.09622091847465639
2023,12,2023-12,2200,7179744.822,1.8041606212031769
2023,1,2023-01,2205,6520398.485,1.9261802670333572
2023,2,2023-02,2205,5604923.457,0.22431473517638276
2023,3,2023-03,2205,5810129.349,0.6057919178929001
2023,4,2023-04,2205,5198862.543,-0.5305513750229012
2023,5,2023-05,2205,5333125.927,-0.2809561174446922
2023,6,2023-06,2205,4572231.239,-1.695457227004468
2023,7,2023-07,2205,5328885.736,-0.28883862072515426
2023,8,2023-08,2205,4947393.545,-0.9980315431731677
2023,9,2023-09,2205,5031349.574,-0.8419575186759263
2023,10,2023-10,2205,5461421.218,-0.04245552816104797
2023,11,2023-11,2205,6008565.818,0.9746847620727026
2023,12,2023-12,2205,5993822.109,0.9472762480320235
2023,1,2023-01,2230,1197935.971,1.305186956035794
2023,2,2023-02,2230,1048370.864,-0.21282266132066466
2023,3,2023-03,2230,1028828.88,-0.4111638402844584
2023,4,2023-04,2230,928740.079,-1.4270141649706618
2023,5,2023-05,2230,954627.417,-1.1642708765126306
2023,6,2023-06,2230,994200.789,-0.7626213173863513
2023,7,2023-07,2230,1099258.018,0.3036560195784784
2023,8,2023-08,2230,1147816.546,0.7965003332503374
2023,9,2023-09,2230,1024813.194,-0.4519210067824148
2023,10,2023-10,2230,1046831.496,-0.22844646205548866
2023,11,2023-11,2230,1092537.864,0.2354498810831121
2023,12,2023-12,2230,1268114.882,2.0174671393649386
2023,1,2023-01,2240,3818356.928,0.5381557622272978
2023,2,2023-02,2240,3307239.442,-1.6607341126664554
2023,3,2023-03,2240,3531737.865,-0.6949144669180888
2023,4,2023-04,2240,3301781.436,-1.6842151213567127
2023,5,2023-05,2240,3617729.672,-0.32496720642440885
2023,6,2023-06,2240,3615106.593,-0.3362520127793732
2023,7,2023-07,2240,3866183.117,0.743909870876313
2023,8,2023-08,2240,4036282.64,1.47569880217685
2023,9,2023-09,2240,3685862.03,-0.031853477658658085
2023,10,2023-10,2240,3903869.175,0.9060398970066617
2023,11,2023-11,2240,3729062.402,0.15399980105785904
2023,12,2023-12,2240,3905982.636,0.9151322644587176
2023,1,2023-01,2250,7544155.219,3.1295330175917058
2023,2,2023-02,2250,3145007.324,-0.4850194949854181
2023,3,2023-03,2250,3259043.87,-0.3913215576329579
2023,4,2023-04,2250,3159695.619,-0.4729508819574117
2023,5,2023-05,2250,3324838.556,-0.3372614638893894
2023,6,2023-06,2250,3584082.412,-0.12425418306120464
2023,7,2023-07,2250,3728107.087,-0.0059165496558714736
2023,8,2023-08,2250,3666390.241,-0.0566260929815648
2023,9,2023-09,2250,3352138.391,-0.3148306001068043
2023,10,2023-10,2250,3249303.192,-0.3993249694253013
2023,11,2023-11,2250,3201698.572,-0.438439225853654
2023,12,2023-12,2250,3609234.517,-0.10358799804212754
2023,1,2023-01,2260,1932101.03,1.5468003533671146
2023,2,2023-02,2260,1697974.583,0.42388821683412264
2023,3,2023-03,2260,1599665.106,-0.047621543272181245
2023,4,2023-04,2260,1344270.687,-1.2725386612340501
2023,5,2023-05,2260,1406226.165,-0.9753891547927597
2023,6,2023-06,2260,1451727.429,-0.7571569891067033
2023,7,2023-07,2260,1571096.393,-0.18464217876163475
2023,8,2023-08,2260,1586317.382,-0.11163960473745696
2023,9,2023-09,2260,1445339.679,-0.7877937757322596
2023,10,2023-10,2260,1539739.715,-0.33503439091337384
2023,11,2023-11,2260,1697508.248,0.4216515911222468
2023,12,2023-12,2260,2043163.583,2.079476137226931
2023,1,2023-01,2300,7452813.315,1.3304518548990627
2023,2,2023-02,2300,6588500.574,-0.07455879258735107
2023,3,2023-03,2300,6444794.546,-0.30816462745491846
2023,4,2023-04,2300,5775426.297,-1.3962771500659168
2023,5,2023-05,2300,5949244.934,-1.1137208204738993
2023,6,2023-06,2300,6059276.334,-0.9348558318831136
2023,7,2023-07,2300,6618202.975,-0.026275124325528542
2023,8,2023-08,2300,6819658.507,0.3012072255557868
2023,9,2023-09,2300,6512167.747,-0.19864401035661888
2023,10,2023-10,2300,6751652.652,0.1906581779322741
2023,11,2023-11,2300,6644855.508,0.017050735483223313
2023,12,2023-12,2300,7995804.611,2.213128363277001
2023,1,2023-01,2305,4699088.668,1.819146654608425
2023,2,2023-02,2305,4104185.642,-0.6766732934897743
2023,3,2023-03,2305,4392309.579,0.5321043359069016
2023,4,2023-04,2305,3972929.032,-1.227339286501122
2023,5,2023-05,2305,4112637.694,-0.6412140689405221
2023,6,2023-06,2305,4106611.237,-0.6664970998541283
2023,7,2023-07,2305,4159340.674,-0.4452792291005391
2023,8,2023-08,2305,4201238.8,-0.2695023812975643
2023,9,2023-09,2305,4020638.197,-1.0271831593508987
2023,10,2023-10,2305,4361079.966,0.4010855182336047
2023,11,2023-11,2305,4389042.802,0.518399098504751
2023,12,2023-12,2305,4666625.561,1.6829529112808428
2023,1,2023-01,2330,6889093.777,1.4848465191752571
2023,2,2023-02,2330,6049039.492,0.01402918836478809
2023,3,2023-03,2330,6115391.474,0.1302022105156428
2023,4,2023-04,2330,5121759.13,-1.6095087797199825
2023,5,2023-05,2330,5548120.137,-0.8630104051805277
2023,6,2023-06,2330,5514535.99,-0.9218115402144217
2023,7,2023-07,2330,5843687.072,-0.3455141216962637
2023,8,2023-08,2330,6179919.376,0.24318152420658976
2023,9,2023-09,2330,5756236.56,-0.4986277132040423
2023,10,2023-10,2330,6064897.806,0.04179487385097622
2023,11,2023-11,2330,6216382.465,0.3070232832377744
2023,12,2023-12,2330,7193257.721,2.017394960664208
2023,1,2023-01,2350,23004715.641,1.2167418275580715
2023,2,2023-02,2350,20932070.431,-0.6372077599050073
2023,3,2023-03,2350,22783928.915,1.0192514622943398
2023,4,2023-04,2350,19023896.624,-2.3440401812124185
2023,5,2023-05,2350,21298134.028,-0.3097694451519483
2023,6,2023-06,2350,21249475.361,-0.3532938820289922
2023,7,2023-07,2350,22007871.43,0.3250798562608183
2023,8,2023-08,2350,22402387.486,0.6779684624438153
2023,9,2023-09,2350,21777613.386,0.11911754123254795
2023,10,2023-10,2350,22167045.104,0.467458284475882
2023,11,2023-11,2350,20560539.036,-0.9695369367301327
2023,12,2023-12,2350,22525656.558,0.7882307707630241
2023,1,2023-01,2380,6110541.654,1.7313822009398026
2023,2,2023-02,2380,5410158.152,0.34897241567433723
2023,3,2023-03,2380,5652896.931,0.8280877323469324
2023,4,2023-04,2380,4990227.307,-0.4798827866613608
2023,5,2023-05,2380,5018604.361,-0.42387244801890966
2023,6,2023-06,2380,5037398.595,-0.38677658137730914
2023,7,2023-07,2380,4799943.585,-0.8554628488963697
2023,8,2023-08,2380,4248338.53,-1.944215258763806
2023,9,2023-09,2380,4819909.123,-0.8160550744121428
2023,10,2023-10,2380,5605133.066,0.7338119046474687
2023,11,2023-11,2380,5677745.735,0.8771340472639052
2023,12,2023-12,2380,5429361.961,0.38687669725744267
2023,1,2023-01,2395,881582.264,1.516063303368172
2023,2,2023-02,2395,772278.553,0.557341366768782
2023,3,2023-03,2395,779872.723,0.6239511579886339
2023,4,2023-04,2395,633079.83,-0.6635949405696036
2023,5,2023-05,2395,614297.151,-0.8283410980482339
2023,6,2023-06,2395,604785.479,-0.9117696341583948
2023,7,2023-07,2395,617326.18,-0.8017729557378981
2023,8,2023-08,2395,602556.568,-0.9313198017682371
2023,9,2023-09,2395,608262.87,-0.8812688304497885
2023,10,2023-10,2395,693993.594,-0.12930967931586354
2023,11,2023-11,2395,779100.433,0.6171772675356704
2023,12,2023-12,2395,917698.355,1.832843844386764
2023,1,2023-01,2400,11664673.776,1.7677404003549004
2023,2,2023-02,2400,10434682.751,0.0028618518008859603
2023,3,2023-03,2400,10652282.591,0.3150895688972651
2023,4,2023-04,2400,9458542.4,-1.397773706379618
2023,5,2023-05,2400,9909781.533,-0.7503037249626312
2023,6,2023-06,2400,9787901.949,-0.925185215100568
2023,7,2023-07,2400,10035295.709,-0.5702070638818443
2023,8,2023-08,2400,9880108.434,-0.7928807965264002
2023,9,2023-09,2400,10096322.818,-0.48264103017491844
2023,10,2023-10,2400,10805039.245,0.5342756737661898
2023,11,2023-11,2400,10969273.113,0.7699301010651636
2023,12,2023-12,2400,11498354.681,1.5290939411415754
2023,1,2023-01,2405,10374186.666,-0.9339191981745867
2023,2,2023-02,2405,10002307.158,-1.2656064257566233
2023,3,2023-03,2405,12665057.88,1.1093574690602104
2023,4,2023-04,2405,11912470.022,0.4381083822943859
2023,5,2023-05,2405,11286667.761,-0.1200579390552173
2023,6,2023-06,2405,10288592.513,-1.0102624402598763
2023,7,2023-07,2405,10624487.765,-0.7106703344914407
2023,8,2023-08,2405,12435047.327,0.9042061740897394
2023,9,2023-09,2405,9975603.948,-1.2894235856213196
2023,10,2023-10,2405,12542878.617,1.0003831907235652
2023,11,2023-11,2405,12026131.279,0.5394852702562232
2023,12,2023-12,2405,12921854.064,1.3383994369349397
2023,1,2023-01,2410,9135152.91,1.814764148547805
2023,2,2023-02,2410,8070462.598,0.7466090031894356
2023,3,2023-03,2410,7653705.176,0.32849532294061073
2023,4,2023-04,2410,6445226.491,-0.8839161274968811
2023,5,2023-05,2410,6550900.092,-0.7778986317382673
2023,6,2023-06,2410,6479847.733,-0.8491822172093637
2023,7,2023-07,2410,6559926.903,-0.7688424446882369
2023,8,2023-08,2410,6606610.639,-0.7220067852942099
2023,9,2023-09,2410,6519577.692,-0.8093229645680878
2023,10,2023-10,2410,7133698.907,-0.19320320816329462
2023,11,2023-11,2410,7713892.747,0.38887876301296925
2023,12,2023-12,2410,9046303.048,1.725625141467518
2023,1,2023-01,2415,11182642.189,1.9745325468143131
2023,2,2023-02,2415,10119607.04,0.5205684482156413
2023,3,2023-03,2415,10152397.905,0.5654180851414247
2023,4,2023-04,2415,8795732.272,-1.2901584929615824
2023,5,2023-05,2415,9248348.718,-0.6710932969157224
2023,6,2023-06,2415,9367161.812,-0.5085869364421893
2023,7,2023-07,2415,9312314.979,-0.5836035774054297
2023,8,2023-08,2415,8748887.283,-1.3542306285530743
2023,9,2023-09,2415,9345229.354,-0.5385850099358288
2023,10,2023-10,2415,9922725.775,0.25128451036469324
2023,11,2023-11,2415,10066121.341,0.4474134954301116
2023,12,2023-12,2415,10606884.268,1.1870408562476353
2023,1,2023-01,2420,8159393.15,1.8699811423371018
2023,2,2023-02,2420,7289300.451,0.5395929441912115
2023,3,2023-03,2420,7506643.295,0.871914264599237
2023,4,2023-04,2420,6615394.389,-0.4908221743061483
2023,5,2023-05,2420,6729688.509,-0.3160643024837241
2023,6,2023-06,2420,6520891.206,-0.6353193290287643
2023,7,2023-07,2420,6570577.922,-0.5593474002365809
2023,8,2023-08,2420,5824646.89,-1.6998900605118918
2023,9,2023-09,2420,6202075.928,-1.1227939207903956
2023,10,2023-10,2420,6923495.688,-0.01972945913440798
2023,11,2023-11,2420,7517660.562,0.8887598742790652
2023,12,2023-12,2420,7377020.41,0.6737184210853017
2023,1,2023-01,2425,9534159.794,1.6966558296276333
2023,2,2023-02,2425,8320558.294,-1.117814531108161
2023,3,2023-03,2425,8927530.064,0.28981726274537506
2023,4,2023-04,2425,8232940.406,-1.3210096893592564
2023,5,2023-05,2425,8625106.869,-0.41153414356593643
2023,6,2023-06,2425,8428767.573,-0.8668657571472744
2023,7,2023-07,2425,8747623.07,-0.12740610283391074
2023,8,2023-08,2425,8611227.207,-0.44372254916368187
2023,9,2023-09,2425,8483575.395,-0.7397606155044207
2023,10,2023-10,2425,9122480.341,0.7419275942122816
2023,11,2023-11,2425,9173849.503,0.8610581192691779
2023,12,2023-12,2425,9422909.484,1.4386545828281934
2023,1,2023-01,2430,45844843.664,1.5012758782458993
2023,2,2023-02,2430,39994062.294,-0.48095132523957
2023,3,2023-03,2430,44255437.993,0.962789997610392
2023,4,2023-04,2430,43274702.247,0.6305196644340533
2023,5,2023-05,2430,43881989.574,0.8362667918320773
2023,6,2023-06,2430,43644000.106,0.7556366729164155
2023,7,2023-07,2430,43515970.934,0.7122607729247674
2023,8,2023-08,2430,40382506.955,-0.3493474375894512
2023,9,2023-09,2430,38000101.317,-1.156499331795464
2023,10,2023-10,2430,38069806.817,-1.1328833171822643
2023,11,2023-11,2430,37487594.823,-1.3301349968672846
2023,12,2023-12,2430,38612757.154,-0.9489333692895782
2023,1,2023-01,2435,4673751.401,0.40974516370854563
2023,2,2023-02,2435,4584737.755,-0.06905862432569301
2023,3,2023-03,2435,4773887.063,0.9483741991141569
2023,4,2023-04,2435,4351110.615,-1.3257373993935695
2023,5,2023-05,2435,4507203.167,-0.4861166385325699
2023,6,2023-06,2435,4266164.999,-1.7826592821091944
2023,7,2023-07,2435,4597806.065,0.0012357250508732585
2023,8,2023-08,2435,4574545.624,-0.12388202669414822
2023,9,2023-09,2435,4470760.981,-0.6821389057369566
2023,10,2023-10,2435,4851218.404,1.3643389491095401
2023,11,2023-11,2435,4635848.654,0.20586654895656484
2023,12,2023-12,2435,4883881.272,1.540032290852471
2023,1,2023-01,2440,5594192.212,2.0119011466321552
2023,2,2023-02,2440,4941722.911,0.5608325217804101
2023,3,2023-03,2440,4964921.456,0.6124252645195987
2023,4,2023-04,2440,4279080.839,-0.9128599856099907
2023,5,2023-05,2440,4386888.684,-0.6730991552496653
2023,6,2023-06,2440,4345823.898,-0.7644257854214221
2023,7,2023-07,2440,4343271.108,-0.7701031000002966
2023,8,2023-08,2440,4105278.146,-1.2993910213851734
2023,9,2023-09,2440,4374214.539,-0.7012860050035702
2023,10,2023-10,2440,4793473.729,0.23113158975121692
2023,11,2023-11,2440,4966467.075,0.6158626664532026
2023,12,2023-12,2440,5179217.403,1.0890118635335377
2023,1,2023-01,2445,7520466.783,1.702532917860254
2023,2,2023-02,2445,6751377.675,0.15353686892492183
2023,3,2023-03,2445,6428264.338,-0.49723464397928835
2023,4,2023-04,2445,5749537.907,-1.8642343179975305
2023,5,2023-05,2445,6845953.614,0.34401903062958267
2023,6,2023-06,2445,6836668.167,0.32531752963836336
2023,7,2023-07,2445,6901572.669,0.4560394656407576
2023,8,2023-08,2445,6646660.719,-0.05736996802450407
2023,9,2023-09,2445,6649304.035,-0.052046155741248545
2023,10,2023-10,2445,7121484.608,0.8989565750905876
2023,11,2023-11,2445,6835876.719,0.3237235013103234
2023,12,2023-12,2445,5814577.25,-1.7332408033522153
2023,1,2023-01,2450,7431748.863,1.700286370613375
2023,2,2023-02,2450,6461039.406,-0.15889107693861768
2023,3,2023-03,2450,7206809.75,1.2694656724670816
2023,4,2023-04,2450,5729981.229,-1.559069952013566
2023,5,2023-05,2450,6543494.253,-9.672091136145503e-4
2023,6,2023-06,2450,6396076.499,-0.2833130352814204
2023,7,2023-07,2450,7145099.305,1.1512730796216633
2023,8,2023-08,2450,6310499.81,-0.4472160951286793
2023,9,2023-09,2450,6171215.82,-0.7139835105954642
2023,10,2023-10,2450,6611594.082,0.12946282362783923
2023,11,2023-11,2450,5836291.497,-1.3554563462291436
2023,12,2023-12,2450,6684140.486,0.26840927897054656
2023,1,2023-01,2460,16493278.396,1.0993718080017163
2023,2,2023-02,2460,14265885.725,-0.1995819451746881
2023,3,2023-03,2460,14204096.723,-0.23561558086807088
2023,4,2023-04,2460,12478143.858,-1.242143518661271
2023,5,2023-05,2460,12522435.351,-1.2163139458988232
2023,6,2023-06,2460,12476706.947,-1.2429814853838566
2023,7,2023-07,2460,13448111.85,-0.6764850337100197
2023,8,2023-08,2460,14484249.734,-0.07223809927712047
2023,9,2023-09,2460,15015571.079,0.2376138025524003
2023,10,2023-10,2460,16092817.908,0.8658343358446776
2023,11,2023-11,2460,16287790.221,0.9795367920995658
2023,12,2023-12,2460,17528360.208,1.7030028704754934
2023,1,2023-01,2475,3626566.263,1.6760415203414736
2023,2,2023-02,2475,3235851.023,0.39873414443844324
2023,3,2023-03,2475,3319375.164,0.6717872287390827
2023,4,2023-04,2475,2922023.438,-0.6272158263953933
2023,5,2023-05,2475,2974370.774,-0.4560844459514811
2023,6,2023-06,2475,2939672.338,-0.5695188956420014
2023,7,2023-07,2475,2926490.163,-0.6126134249415094
2023,8,2023-08,2475,2612552.598,-1.6389229370750449
2023,9,2023-09,2475,2744173.855,-1.208633086103969
2023,10,2023-10,2475,3236481.547,0.4007954230204703
2023,11,2023-11,2475,3371154.756,0.8410625679422574
2023,12,2023-12,2475,3457876.081,1.1245677316276657
2023,1,2023-01,2480,12092299.645,1.4098526174480686
2023,2,2023-02,2480,10726014.403,0.2330454394207618
2023,3,2023-03,2480,11591091.581,0.9781526844699668
2023,4,2023-04,2480,10185269.618,-0.23270821501916042
2023,5,2023-05,2480,10317064.41,-0.11919088168020062
2023,6,2023-06,2480,9983242.343,-0.40671810700136285
2023,7,2023-07,2480,10359711.743,-0.08245793159383677
2023,8,2023-08,2480,7797663.6,-2.289198187911365
2023,9,2023-09,2480,9729890.798,-0.6249345581165601
2023,10,2023-10,2480,10920353.931,0.4004337303094647
2023,11,2023-11,2480,11951822.441,1.2888569593419947
2023,12,2023-12,2480,9810930.487,-0.5551335496677695
2023,1,2023-01,2485,904388.998,1.7263732481489429
2023,2,2023-02,2485,795553.042,0.7505286104861348
2023,3,2023-03,2485,754802.948,0.3851552341163311
2023,4,2023-04,2485,623724.784,-0.7901174253537258
2023,5,2023-05,2485,629618.153,-0.7372763170676159
2023,6,2023-06,2485,612184.075,-0.8935936974092304
2023,7,2023-07,2485,628059.991,-0.7512471047392009
2023,8,2023-08,2485,616121.679,-0.8582883636770614
2023,9,2023-09,2485,611837.706,-0.896699310147199
2023,10,2023-10,2485,692599.842,-0.1725700771408352
2023,11,2023-11,2485,770509.887,0.5259867456918517
2023,12,2023-12,2485,902757.895,1.711748457091604
2023,1,2023-01,2490,4615166.273,1.5852542078244984
2023,2,2023-02,2490,4106366.149,0.4624116101418289
2023,3,2023-03,2490,3998812.405,0.22505725504843793
2023,4,2023-04,2490,3409571.208,-1.0753062572472578
2023,5,2023-05,2490,3462495.408,-0.9585107939500106
2023,6,2023-06,2490,3428890.557,-1.032671464145875
2023,7,2023-07,2490,3647427.919,-0.5503935564486703
2023,8,2023-08,2490,3716521.068,-0.3979157419872189
2023,9,2023-09,2490,3534806.715,-0.7989310062027319
2023,10,2023-10,2490,3919586.023,0.050216974211794024
2023,11,2023-11,2490,4161106.988,0.5832161126621318
2023,12,2023-12,2490,4761220.287,1.9075726600930765
2023,1,2023-01,2495,10883150.139,1.5591231572108248
2023,2,2023-02,2495,9926014.806,0.19684928650165529
2023,3,2023-03,2495,10127835.969,0.48409779507911155
2023,4,2023-04,2495,8954764,-1.18551488844937
2023,5,2023-05,2495,9157325.522,-0.8972126399399836
2023,6,2023-06,2495,8985800.564,-1.1413410932544203
2023,7,2023-07,2495,9473434.579,-0.44730018367752594
2023,8,2023-08,2495,9249331.603,-0.7662620044642251
2023,9,2023-09,2495,9233182.843,-0.7892462503006006
2023,10,2023-10,2495,10207907.564,0.5980622867175216
2023,11,2023-11,2495,10426871.265,0.9097094678649725
2023,12,2023-12,2495,10826880.146,1.4790350667120398
2023,1,2023-01,2500,18650950.536,1.7689208256517472
2023,2,2023-02,2500,16522127.953,0.2000257106327037
2023,3,2023-03,2500,16408162.856,0.11603595714465072
2023,4,2023-04,2500,14197048.311,-1.5135065120588793
2023,5,2023-05,2500,14857216.56,-1.0269771275917212
2023,6,2023-06,2500,14997512.712,-0.9235819694951821
2023,7,2023-07,2500,15666821.175,-0.430316449659419
2023,8,2023-08,2500,16099224.941,-0.11164444682993935
2023,9,2023-09,2500,15749221.406,-0.36958930361883285
2023,10,2023-10,2500,16422967.095,0.12694635354600012
2023,11,2023-11,2500,16794409.029,0.4006908357867843
2023,12,2023-12,2500,18642911.354,1.7629961264920948
2023,1,2023-01,2510,6043390.903,0.557819140035076
2023,2,2023-02,2510,5506994.263,-0.5135471104581131
2023,3,2023-03,2510,5609548.965,-0.3087105429654719
2023,4,2023-04,2510,5092188.096,-1.3420558942197756
2023,5,2023-05,2510,5157973.547,-1.210660007819604
2023,6,2023-06,2510,5168230.226,-1.1901739366862318
2023,7,2023-07,2510,5693409.198,-0.1412131787114839
2023,8,2023-08,2510,6240902.571,0.9523170160355974
2023,9,2023-09,2510,5888139.516,0.247729396791984
2023,10,2023-10,2510,6031354.776,0.5337789069447826
2023,11,2023-11,2510,5941129.542,0.3535684741381009
2023,12,2023-12,2510,6796056.397,2.0611477369151467
2023,1,2023-01,2520,6091606.168,1.1752508315339845
